CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7444-98964,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,27.53,582.21,No
4496-17088,Male,0,No,Yes,56,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),115.88,6333.18,No
4888-37553,Female,1,No,No,38,Yes,No phone service,DSL,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,93.32,3548.43,No
3181-94092,Male,0,Yes,No,18,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.89,983.11,Yes
2413-46123,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),55.02,111.89,No
5439-50359,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),86.48,3392.0,No
2874-14396,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,No,Mailed check,29.57,874.29,No
2289-19193,Male,0,No,No,60,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.86,1376.34,No
3780-48884,Male,0,No,Yes,21,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,92.39,1859.7,No
2791-73420,Female,0,No,No,33,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Credit card (automatic),38.67,1329.82,No
2683-29953,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,54.55,3362.83,Yes
6436-93967,Male,0,No,No,25,Yes,Yes,DSL,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),79.51,1970.9,No
5156-31466,Male,1,No,No,44,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),96.3,4275.36,No
3701-19054,Male,0,Yes,Yes,69,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No internet service,One year,No,Electronic check,82.09,5814.64,No
4640-22293,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),101.5,2845.53,No
9827-24633,Female,1,Yes,No,10,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,65.12,661.0,Yes
3793-66653,Male,1,Yes,Yes,24,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,74.02,1849.48,No
9417-72750,Female,0,No,No,16,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),56.43,910.94,No
4051-99435,Male,1,Yes,No,68,Yes,No phone service,No,No,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,19.06,1247.45,No
3997-35100,Male,0,No,No,40,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,114.78,4375.53,No
4238-37143,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),63.51,4357.49,No
8325-21429,Female,0,Yes,No,47,Yes,No,DSL,No,No,Yes,No,No internet service,No,One year,No,Mailed check,55.47,2687.19,No
5971-39852,Male,0,Yes,No,45,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),61.72,2831.68,No
3425-70485,Male,1,Yes,Yes,37,Yes,Yes,No,No,No,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),106.12,3739.19,No
4698-45867,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,33.49,1154.44,No
7604-50697,Female,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),66.54,4799.26,No
8392-70417,Female,1,Yes,Yes,33,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,19.32,629.17,No
8224-60934,Male,0,No,No,68,Yes,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),43.28,2968.82,No
3149-27115,Female,1,No,No,20,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,40.68,805.13,No
5578-31582,Male,1,No,Yes,71,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,73.2,5307.31,No
2408-95001,Female,0,No,No,31,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.21,2144.67,Yes
9721-70885,Female,0,No,No,29,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,41.99,1258.19,Yes
1136-75395,Male,1,Yes,No,45,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,47.55,2159.66,No
2582-75665,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Mailed check,87.85,5026.39,No
4116-24798,Male,1,No,No,6,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),67.54,411.38,Yes
4941-98289,Male,1,Yes,Yes,50,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,31.69,1550.13,No
1895-94101,Male,1,No,No,45,No,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),26.44,1178.74,No
5548-54861,Female,1,Yes,Yes,4,No,No,No,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),113.49,432.12,No
4738-31584,Female,0,Yes,Yes,2,No,No phone service,DSL,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,105.75,219.42,Yes
2077-68776,Male,0,Yes,No,38,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,29.59,1150.28,Yes
4797-80133,Female,0,No,No,50,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),97.99,5098.85,No
3381-98295,Female,0,No,No,51,Yes,No phone service,No,No internet service,No internet service,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),83.1,4426.99,No
2237-84095,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,81.8,3654.35,No
1730-71642,Male,0,Yes,Yes,8,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.09,457.35,No
2299-10534,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,Yes,One year,No,Bank transfer (automatic),76.47,1942.48,No
1878-35207,Male,1,Yes,No,17,No,No,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,32.08,567.54,No
6400-28510,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,One year,No,Electronic check,76.06,1324.46,Yes
2396-26749,Male,0,No,Yes,53,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,21.33,1148.0,No
8265-26880,Male,1,Yes,Yes,9,Yes,Yes,No,No,No internet service,No,No,Yes,No,One year,Yes,Mailed check,38.58,361.4,No
5295-33614,Female,1,Yes,No,28,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),52.63,1547.19,Yes
7242-60375,Male,0,Yes,No,7,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),72.83,531.13,No
1279-25530,Female,1,No,Yes,12,No,No,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),19.31,241.32,No
3555-61728,Male,0,No,Yes,28,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),74.29,1990.95,No
5917-66115,Male,0,No,Yes,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,23.78,566.12,No
8356-91248,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,No,Electronic check,57.95,405.38,No
6318-23391,Male,0,No,No,50,Yes,No phone service,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,35.96,1868.95,No
8352-59842,Female,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,One year,No,Mailed check,36.66,1881.07,No
5282-98834,Male,1,Yes,No,52,Yes,Yes,DSL,No internet service,No,No internet service,No,No,No internet service,Two year,Yes,Mailed check,29.72,1544.47,No
1515-72752,Male,1,No,No,40,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),55.62,2193.88,No
6428-25133,Male,1,No,No,7,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,112.74,756.5,No
8305-44491,Female,1,No,No,68,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No,Two year,No,Electronic check,106.92,6956.01,No
3456-18120,Female,0,Yes,No,14,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.93,1376.73,No
8553-67763,Female,1,No,No,18,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,36.07,647.24,No
7934-91340,Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.27,2135.09,No
8416-13051,Male,1,Yes,Yes,64,Yes,No phone service,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,56.87,3684.54,No
7800-26174,Female,0,Yes,No,69,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,57.95,4193.94,No
4876-85814,Male,0,Yes,Yes,24,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),40.66,998.3,No
2032-57870,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),91.37,4216.76,No
7284-94981,Male,1,Yes,No,37,No,No,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,88.17,3312.0,Yes
7739-71355,Male,0,No,No,67,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.05,3978.79,No
8049-20339,Male,0,No,No,61,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,114.42,6773.51,No
4803-94587,Female,1,Yes,Yes,69,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,65.27,4303.49,No
8763-11287,Female,1,Yes,Yes,18,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),35.26,640.67,No
2149-85800,Male,1,Yes,No,57,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),99.33,5453.55,No
6559-41549,Female,0,Yes,No,57,No,No,DSL,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.44,5831.69,No
4440-52810,Female,0,Yes,Yes,12,Yes,No phone service,DSL,Yes,No,No,No internet service,No,No,One year,Yes,Electronic check,77.15,943.81,No
8331-14352,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),78.08,3058.73,No
4674-26111,Female,1,No,No,58,Yes,No,DSL,No,No,No internet service,Yes,No,No,Two year,No,Credit card (automatic),94.68,5590.67,No
2282-74759,Female,0,No,No,55,No,No phone service,DSL,Yes,Yes,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),40.1,2125.44,No
6689-98377,Female,1,No,No,46,No,No,No,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),32.18,1507.87,No
7424-44024,Male,0,Yes,No,65,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),51.72,3321.77,No
1427-57089,Male,1,Yes,No,30,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,41.86,1314.67,No
1074-65720,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),77.43,525.45,No
5567-70147,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,30.58,1659.01,No
4213-87310,Female,0,No,Yes,42,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,820.36,No
1466-17420,Male,0,Yes,No,13,No,No phone service,DSL,No,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,98.01,1299.47,No
9794-82659,Female,1,No,No,48,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),72.05,3349.47,No
3438-52718,Male,1,Yes,No,39,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,55.83,2084.84,No
6324-19831,Female,0,No,No,48,No,No,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,103.49,5097.94,No
7321-58604,Male,1,No,No,60,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),100.19,5823.73,No
2920-42903,Male,1,Yes,No,44,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,91.86,3917.87,No
4039-12453,Female,0,No,No,65,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,56.53,3609.05,No
1501-63244,Female,1,No,Yes,39,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),40.33,1571.75,No
5028-96487,Female,0,No,No,22,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,40.93,890.14,No
9036-34219,Female,1,No,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),60.63,1110.22,No
3228-46496,Female,0,Yes,No,59,Yes,No phone service,No,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Electronic check,36.0,2073.41,No
5788-58871,Female,1,Yes,Yes,44,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Two year,No,Electronic check,76.03,3440.51,No
9041-66469,Male,1,Yes,No,4,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Credit card (automatic),89.65,375.49,No
9310-49771,Male,0,Yes,Yes,62,Yes,Yes,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),95.06,5658.81,No
4571-26706,Female,0,No,No,61,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,39.12,2389.86,No
7895-19873,Female,0,No,No,42,Yes,Yes,No,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,109.48,4545.98,No
2018-23517,Female,1,No,Yes,48,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),66.37,3041.25,No
6712-11869,Male,0,No,No,46,Yes,Yes,No,No internet service,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),96.97,4372.84,No
1247-14652,Male,1,No,Yes,34,Yes,No phone service,DSL,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,48.2,1693.57,No
4728-77295,Male,1,No,No,8,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,44.82,359.54,No
6359-99670,Male,1,Yes,No,59,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.64,5091.1,No
6597-65089,Female,0,Yes,No,45,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,37.11,1641.65,No
9621-76891,Male,0,No,Yes,72,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Credit card (automatic),24.56,1804.21,No
4871-34451,Male,1,Yes,No,1,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,35.71,36.95,Yes
7364-43713,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,114.34,2608.18,No
5947-65381,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),52.44,550.81,No
7650-81604,Female,0,Yes,No,42,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),95.68,4058.57,No
8792-58697,Female,0,No,No,32,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Mailed check,85.87,2724.21,No
7368-65844,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),95.85,4693.54,Yes
3975-68616,Female,0,No,No,68,Yes,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.42,6206.22,No
6918-76485,Male,1,No,No,5,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),34.61,170.6,Yes
9339-39639,Male,0,Yes,No,62,Yes,No phone service,No,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),87.29,5554.98,Yes
9814-37770,Male,1,No,No,43,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,39.69,1756.02,Yes
8437-16719,Male,1,No,Yes,47,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,33.88,1601.64,Yes
1526-11644,Male,1,Yes,No,60,Yes,Yes,No,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),65.89,3819.64,Yes
2076-92354,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,34.07,1703.6,No
9109-77375,Female,1,No,Yes,29,Yes,No,DSL,No,No,No internet service,No,No,No,Two year,Yes,Credit card (automatic),106.33,3203.63,No
8869-70168,Male,1,No,Yes,48,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Two year,No,Credit card (automatic),71.96,3602.72,No
