concession_type,atc_code,drug_class,year,month,target,date,drug_id,lag_1,lag_12,rolling_mean_3,rolling_mean_6
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2001,12,5866.0,2001-12-01,V04_DIAGNOSTIC AGENTS,171778.5,27787.0,78902.06,42185.07833333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2001,12,299548.29,2001-12-01,V04_DIAGNOSTIC AGENTS,5866.0,1379851.75,60342.5,43113.41166666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,1,10735.0,2002-01-01,V04_DIAGNOSTIC AGENTS,299548.29,34037.0,159064.26333333334,90555.57833333332
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,1,549878.11,2002-01-01,V04_DIAGNOSTIC AGENTS,10735.0,1728522.24,105383.09666666666,92142.57833333332
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,2,14367.0,2002-02-01,V04_DIAGNOSTIC AGENTS,549878.11,1356.0,286720.4666666666,173531.4833333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,2,735835.01,2002-02-01,V04_DIAGNOSTIC AGENTS,14367.0,68717.02,191660.03666666665,175362.15
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,3,18530.0,2002-03-01,V04_DIAGNOSTIC AGENTS,735835.01,296.0,433360.04000000004,269371.5683333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,3,948410.24,2002-03-01,V04_DIAGNOSTIC AGENTS,18530.0,14895.29,256244.00333333333,271482.235
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,4,23184.0,2002-04-01,V04_DIAGNOSTIC AGENTS,948410.24,1213.0,567591.75,379625.89333333337
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,4,1185785.75,2002-04-01,V04_DIAGNOSTIC AGENTS,23184.0,61544.68,330041.41333333333,381700.72666666674
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,5,25987.0,2002-05-01,V04_DIAGNOSTIC AGENTS,1185785.75,3383.0,719126.6633333334,487685.3333333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,5,1331706.03,2002-05-01,V04_DIAGNOSTIC AGENTS,25987.0,171778.5,411652.25,489622.0
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,6,31951.0,2002-06-01,V04_DIAGNOSTIC AGENTS,1331706.03,5866.0,847826.2600000001,588933.8366666668
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,6,1635008.39,2002-06-01,V04_DIAGNOSTIC AGENTS,31951.0,299548.29,463214.6766666667,591170.67
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,7,34781.0,2002-07-01,V04_DIAGNOSTIC AGENTS,1635008.39,10735.0,999555.14,705603.695
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,7,1781470.5,2002-07-01,V04_DIAGNOSTIC AGENTS,34781.0,549878.11,567246.7966666666,707536.5283333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,8,1492.0,2002-08-01,V04_DIAGNOSTIC AGENTS,1781470.5,14367.0,1150419.9633333331,806817.32
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,8,76234.15,2002-08-01,V04_DIAGNOSTIC AGENTS,1492.0,735835.01,605914.5,802734.82
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,9,411.0,2002-09-01,V04_DIAGNOSTIC AGENTS,76234.15,18530.0,619732.2166666667,593489.5066666666
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,9,20612.92,2002-09-01,V04_DIAGNOSTIC AGENTS,411.0,948410.24,26045.716666666664,588232.84
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,10,1000.0,2002-10-01,V04_DIAGNOSTIC AGENTS,20612.92,23184.0,32419.356666666663,319166.9283333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,10,50642.67,2002-10-01,V04_DIAGNOSTIC AGENTS,1000.0,1185785.75,7341.306666666666,313536.76166666666
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,11,3283.0,2002-11-01,V04_DIAGNOSTIC AGENTS,50642.67,25987.0,24085.196666666667,25065.456666666665
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,11,168015.78,2002-11-01,V04_DIAGNOSTIC AGENTS,3283.0,1331706.03,18308.556666666667,25363.956666666665
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,12,6317.0,2002-12-01,V04_DIAGNOSTIC AGENTS,168015.78,31951.0,73980.48333333334,40660.895
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2002,12,324347.38,2002-12-01,V04_DIAGNOSTIC AGENTS,6317.0,1635008.39,59205.26,41645.22833333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,1,10623.0,2003-01-01,V04_DIAGNOSTIC AGENTS,324347.38,34781.0,166226.72,92267.63833333335
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,1,545501.14,2003-01-01,V04_DIAGNOSTIC AGENTS,10623.0,1781470.5,113762.46,93871.47166666668
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,2,13806.0,2003-02-01,V04_DIAGNOSTIC AGENTS,545501.14,1492.0,293490.50666666665,176347.88333333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,2,713161.29,2003-02-01,V04_DIAGNOSTIC AGENTS,13806.0,76234.15,189976.71333333335,178101.71666666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,3,17304.0,2003-03-01,V04_DIAGNOSTIC AGENTS,713161.29,411.0,424156.14333333337,268959.3016666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,3,908093.13,2003-03-01,V04_DIAGNOSTIC AGENTS,17304.0,20612.92,248090.43000000002,270790.4683333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,4,22283.0,2003-04-01,V04_DIAGNOSTIC AGENTS,908093.13,1000.0,546186.14,368081.4266666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,4,1169726.99,2003-04-01,V04_DIAGNOSTIC AGENTS,22283.0,50642.67,315893.37666666665,370024.76
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,5,23353.0,2003-05-01,V04_DIAGNOSTIC AGENTS,1169726.99,3283.0,700034.3733333334,474062.4016666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,5,1224947.18,2003-05-01,V04_DIAGNOSTIC AGENTS,23353.0,168015.78,405120.99666666664,475653.56833333336
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,6,30322.0,2003-06-01,V04_DIAGNOSTIC AGENTS,1224947.18,6317.0,806009.0566666666,560951.2166666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,6,1580522.65,2003-06-01,V04_DIAGNOSTIC AGENTS,30322.0,324347.38,426207.3933333333,563120.8833333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,7,32283.0,2003-07-01,V04_DIAGNOSTIC AGENTS,1580522.65,10623.0,945263.9433333334,675192.47
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,7,1686162.87,2003-07-01,V04_DIAGNOSTIC AGENTS,32283.0,545501.14,547709.2166666667,676859.1366666666
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,8,2047.0,2003-08-01,V04_DIAGNOSTIC AGENTS,1686162.87,13806.0,1099656.1733333333,762931.7833333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,8,106900.91,2003-08-01,V04_DIAGNOSTIC AGENTS,2047.0,713161.29,573497.6233333334,759380.7833333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,9,414.0,2003-09-01,V04_DIAGNOSTIC AGENTS,106900.91,17304.0,598370.26,573039.7383333334
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,9,21441.44,2003-09-01,V04_DIAGNOSTIC AGENTS,414.0,908093.13,36453.97,568055.0716666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,10,1337.0,2003-10-01,V04_DIAGNOSTIC AGENTS,21441.44,22283.0,42918.78333333333,308208.2033333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,10,69133.04,2003-10-01,V04_DIAGNOSTIC AGENTS,1337.0,1169726.99,7730.813333333333,303050.5366666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,11,3484.0,2003-11-01,V04_DIAGNOSTIC AGENTS,69133.04,23353.0,30637.16,33545.565
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,11,181655.42,2003-11-01,V04_DIAGNOSTIC AGENTS,3484.0,1224947.18,24651.346666666665,33785.065
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,12,6731.0,2003-12-01,V04_DIAGNOSTIC AGENTS,181655.42,30322.0,84757.48666666668,46244.15
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2003,12,350723.46,2003-12-01,V04_DIAGNOSTIC AGENTS,6731.0,1580522.65,63956.80666666667,47296.98333333334
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,1,10829.0,2004-01-01,V04_DIAGNOSTIC AGENTS,350723.46,32283.0,179703.29333333333,102177.32
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,1,565757.09,2004-01-01,V04_DIAGNOSTIC AGENTS,10829.0,1686162.87,122761.15333333334,103759.32
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,2,14348.0,2004-02-01,V04_DIAGNOSTIC AGENTS,565757.09,2047.0,309103.18333333335,186529.995
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,2,750669.87,2004-02-01,V04_DIAGNOSTIC AGENTS,14348.0,106900.91,196978.03,188340.66166666665
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,3,18713.0,2004-03-01,V04_DIAGNOSTIC AGENTS,750669.87,414.0,443591.6533333333,283176.4033333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,3,988958.0,2004-03-01,V04_DIAGNOSTIC AGENTS,18713.0,21441.44,261243.62333333332,285173.4033333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,4,21335.0,2004-04-01,V04_DIAGNOSTIC AGENTS,988958.0,1337.0,586113.6233333334,391545.82666666666
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,4,1116262.0,2004-04-01,V04_DIAGNOSTIC AGENTS,21335.0,69133.04,343002.0,393296.82666666666
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,5,26126.0,2004-05-01,V04_DIAGNOSTIC AGENTS,1116262.0,3484.0,708851.6666666666,485047.645
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,5,1368043.0,2004-05-01,V04_DIAGNOSTIC AGENTS,26126.0,181655.42,387907.6666666667,487010.645
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,6,30742.0,2004-06-01,V04_DIAGNOSTIC AGENTS,1368043.0,6731.0,836810.3333333334,589906.1666666666
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,6,1614638.0,2004-06-01,V04_DIAGNOSTIC AGENTS,30742.0,350723.46,474970.3333333333,591911.0
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,7,32940.0,2004-07-01,V04_DIAGNOSTIC AGENTS,1614638.0,10829.0,1004474.3333333334,696191.0
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,7,1725903.0,2004-07-01,V04_DIAGNOSTIC AGENTS,32940.0,565757.09,559440.0,698125.1666666666
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,8,1930.0,2004-08-01,V04_DIAGNOSTIC AGENTS,1725903.0,14348.0,1124493.6666666667,799732.0
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,8,101225.0,2004-08-01,V04_DIAGNOSTIC AGENTS,1930.0,750669.87,586924.3333333334,795699.3333333334
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,9,420.0,2004-09-01,V04_DIAGNOSTIC AGENTS,101225.0,18713.0,609686.0,584563.0
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,9,21659.0,2004-09-01,V04_DIAGNOSTIC AGENTS,420.0,988958.0,34525.0,579509.3333333334
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,10,1181.0,2004-10-01,V04_DIAGNOSTIC AGENTS,21659.0,21335.0,41101.333333333336,314012.8333333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,10,61144.0,2004-10-01,V04_DIAGNOSTIC AGENTS,1181.0,1116262.0,7753.333333333333,308719.6666666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,11,3287.0,2004-11-01,V04_DIAGNOSTIC AGENTS,61144.0,26126.0,27994.666666666668,31259.833333333332
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,11,171852.0,2004-11-01,V04_DIAGNOSTIC AGENTS,3287.0,1368043.0,21870.666666666668,31486.0
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,12,5661.0,2004-12-01,V04_DIAGNOSTIC AGENTS,171852.0,30742.0,78761.0,43257.166666666664
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2004,12,296598.0,2004-12-01,V04_DIAGNOSTIC AGENTS,5661.0,1614638.0,60266.666666666664,44130.666666666664
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,1,10048.0,2005-01-01,V04_DIAGNOSTIC AGENTS,296598.0,32940.0,158037.0,89953.83333333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,1,526316.0,2005-01-01,V04_DIAGNOSTIC AGENTS,10048.0,1725903.0,104102.33333333333,91431.66666666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,2,14708.0,2005-02-01,V04_DIAGNOSTIC AGENTS,526316.0,1930.0,277654.0,168960.33333333334
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,2,773091.0,2005-02-01,V04_DIAGNOSTIC AGENTS,14708.0,101225.0,183690.66666666666,170863.83333333334
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,3,18478.0,2005-03-01,V04_DIAGNOSTIC AGENTS,773091.0,420.0,438038.3333333333,271070.3333333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,3,971101.0,2005-03-01,V04_DIAGNOSTIC AGENTS,18478.0,21659.0,268759.0,273206.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,4,20941.0,2005-04-01,V04_DIAGNOSTIC AGENTS,971101.0,1181.0,587556.6666666666,385623.6666666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,4,1099881.0,2005-04-01,V04_DIAGNOSTIC AGENTS,20941.0,61144.0,336840.0,387439.1666666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,5,25643.0,2005-05-01,V04_DIAGNOSTIC AGENTS,1099881.0,3287.0,697307.6666666666,483033.3333333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,5,1345231.0,2005-05-01,V04_DIAGNOSTIC AGENTS,25643.0,171852.0,382155.0,484855.8333333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,6,29411.0,2005-06-01,V04_DIAGNOSTIC AGENTS,1345231.0,5661.0,823585.0,580212.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,6,1545462.0,2005-06-01,V04_DIAGNOSTIC AGENTS,29411.0,296598.0,466761.6666666667,582034.6666666666
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,7,34012.0,2005-07-01,V04_DIAGNOSTIC AGENTS,1545462.0,10048.0,973368.0,677761.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,7,1792876.0,2005-07-01,V04_DIAGNOSTIC AGENTS,34012.0,526316.0,536295.0,679940.0
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,8,1417.0,2005-08-01,V04_DIAGNOSTIC AGENTS,1792876.0,14708.0,1124116.6666666667,795439.1666666666
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,8,74481.0,2005-08-01,V04_DIAGNOSTIC AGENTS,1417.0,773091.0,609435.0,791401.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,9,278.0,2005-09-01,V04_DIAGNOSTIC AGENTS,74481.0,18478.0,622924.6666666666,579609.8333333334
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,9,14437.0,2005-09-01,V04_DIAGNOSTIC AGENTS,278.0,971101.0,25392.0,574754.3333333334
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,10,841.0,2005-10-01,V04_DIAGNOSTIC AGENTS,14437.0,20941.0,29732.0,319583.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,10,44061.0,2005-10-01,V04_DIAGNOSTIC AGENTS,841.0,1099881.0,5185.333333333333,314055.0
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,11,3023.0,2005-11-01,V04_DIAGNOSTIC AGENTS,44061.0,25643.0,19779.666666666668,22585.833333333332
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,11,159200.0,2005-11-01,V04_DIAGNOSTIC AGENTS,3023.0,1345231.0,15975.0,22853.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,12,5437.0,2005-12-01,V04_DIAGNOSTIC AGENTS,159200.0,29411.0,68761.33333333333,36973.333333333336
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2005,12,285694.0,2005-12-01,V04_DIAGNOSTIC AGENTS,5437.0,1545462.0,55886.666666666664,37833.166666666664
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,1,8866.0,2006-01-01,V04_DIAGNOSTIC AGENTS,285694.0,34012.0,150110.33333333334,83042.66666666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,1,463201.0,2006-01-01,V04_DIAGNOSTIC AGENTS,8866.0,1792876.0,99999.0,84380.16666666667
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,2,13748.0,2006-02-01,V04_DIAGNOSTIC AGENTS,463201.0,1417.0,252587.0,154236.83333333334
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,2,707010.0,2006-02-01,V04_DIAGNOSTIC AGENTS,13748.0,74481.0,161938.33333333334,156024.33333333334
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,3,15394.0,2006-03-01,V04_DIAGNOSTIC AGENTS,707010.0,278.0,394653.0,247326.0
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,3,791677.0,2006-03-01,V04_DIAGNOSTIC AGENTS,15394.0,14437.0,245384.0,248985.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,4,21789.0,2006-04-01,V04_DIAGNOSTIC AGENTS,791677.0,841.0,504693.6666666667,333316.0
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,4,1120433.0,2006-04-01,V04_DIAGNOSTIC AGENTS,21789.0,44061.0,276286.6666666667,335469.8333333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,5,23929.0,2006-05-01,V04_DIAGNOSTIC AGENTS,1120433.0,3023.0,644633.0,445008.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,5,1230475.0,2006-05-01,V04_DIAGNOSTIC AGENTS,23929.0,159200.0,388717.0,446705.3333333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,6,27664.0,2006-06-01,V04_DIAGNOSTIC AGENTS,1230475.0,5437.0,791612.3333333334,533949.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,6,1422603.0,2006-06-01,V04_DIAGNOSTIC AGENTS,27664.0,285694.0,427356.0,535994.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,7,32713.0,2006-07-01,V04_DIAGNOSTIC AGENTS,1422603.0,8866.0,893580.6666666666,641148.8333333334
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,7,1683094.0,2006-07-01,V04_DIAGNOSTIC AGENTS,32713.0,463201.0,494326.6666666667,642969.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,8,1686.0,2006-08-01,V04_DIAGNOSTIC AGENTS,1683094.0,13748.0,1046136.6666666666,736746.3333333334
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,8,86277.0,2006-08-01,V04_DIAGNOSTIC AGENTS,1686.0,707010.0,572497.6666666666,733039.1666666666
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,9,368.0,2006-09-01,V04_DIAGNOSTIC AGENTS,86277.0,15394.0,590352.3333333334,542339.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,9,18877.0,2006-09-01,V04_DIAGNOSTIC AGENTS,368.0,791677.0,29443.666666666668,537790.1666666666
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,10,760.0,2006-10-01,V04_DIAGNOSTIC AGENTS,18877.0,21789.0,35174.0,303835.8333333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,10,38949.0,2006-10-01,V04_DIAGNOSTIC AGENTS,760.0,1120433.0,6668.333333333333,298510.3333333333
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,11,2886.0,2006-11-01,V04_DIAGNOSTIC AGENTS,38949.0,23929.0,19528.666666666668,24486.166666666668
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,11,147689.0,2006-11-01,V04_DIAGNOSTIC AGENTS,2886.0,1230475.0,14198.333333333334,24686.166666666668
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,12,5848.0,2006-12-01,V04_DIAGNOSTIC AGENTS,147689.0,27664.0,63174.666666666664,34921.5
CONCESSIONAL SAFETY NET,V04,DIAGNOSTIC AGENTS,2006,12,299132.0,2006-12-01,V04_DIAGNOSTIC AGENTS,5848.0,1422603.0,52141.0,35834.833333333336
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1991,7,1356.0,1991-07-01,V06_GENERAL NUTRIENTS,60488.0,495.0,39020.333333333336,25876.166666666668
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1991,7,60741.0,1991-07-01,V06_GENERAL NUTRIENTS,1356.0,18650.0,21094.0,25938.5
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1991,8,128.0,1991-08-01,V06_GENERAL NUTRIENTS,60741.0,575.0,40861.666666666664,30049.666666666668
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1991,8,5309.0,1991-08-01,V06_GENERAL NUTRIENTS,128.0,19403.0,20741.666666666668,29881.0
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1991,9,32.0,1991-09-01,V06_GENERAL NUTRIENTS,5309.0,739.0,22059.333333333332,21576.666666666668
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1991,9,1659.0,1991-09-01,V06_GENERAL NUTRIENTS,32.0,26095.0,1823.0,21342.333333333332
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1991,10,33.0,1991-10-01,V06_GENERAL NUTRIENTS,1659.0,982.0,2333.3333333333335,11537.5
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1991,10,924.0,1991-10-01,V06_GENERAL NUTRIENTS,33.0,36074.0,574.6666666666666,11317.0
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1991,11,53.0,1991-11-01,V06_GENERAL NUTRIENTS,924.0,1140.0,872.0,1347.5
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1991,11,3338.0,1991-11-01,V06_GENERAL NUTRIENTS,53.0,55135.0,336.6666666666667,1335.0
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1991,12,159.0,1991-12-01,V06_GENERAL NUTRIENTS,3338.0,1438.0,1438.3333333333333,1006.5
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1991,12,4467.0,1991-12-01,V06_GENERAL NUTRIENTS,159.0,60488.0,1183.3333333333333,1027.6666666666667
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1992,1,417.0,1992-01-01,V06_GENERAL NUTRIENTS,4467.0,1356.0,2654.6666666666665,1495.6666666666667
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1992,1,14820.48,1992-01-01,V06_GENERAL NUTRIENTS,417.0,60741.0,1681.0,1559.6666666666667
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1992,2,570.0,1992-02-01,V06_GENERAL NUTRIENTS,14820.48,128.0,6568.16,3875.7466666666664
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1992,2,18768.65,1992-02-01,V06_GENERAL NUTRIENTS,570.0,5309.0,5269.16,3961.9133333333334
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1992,3,674.0,1992-03-01,V06_GENERAL NUTRIENTS,18768.65,32.0,11386.376666666669,6533.688333333334
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1992,3,32248.3,1992-03-01,V06_GENERAL NUTRIENTS,674.0,1659.0,6670.883333333334,6619.521666666667
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1992,4,884.0,1992-04-01,V06_GENERAL NUTRIENTS,32248.3,33.0,17230.316666666666,11249.738333333335
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1992,4,41853.59,1992-04-01,V06_GENERAL NUTRIENTS,884.0,924.0,11268.766666666668,11327.571666666669
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1992,5,1005.0,1992-05-01,V06_GENERAL NUTRIENTS,41853.59,53.0,24995.296666666665,15833.089999999998
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1992,5,57018.71,1992-05-01,V06_GENERAL NUTRIENTS,1005.0,3338.0,14580.863333333333,15905.589999999998
CONCESSIONAL SAFETY NET,V06,GENERAL NUTRIENTS,1992,6,1230.0,1992-06-01,V06_GENERAL NUTRIENTS,57018.71,159.0,33292.43333333333,22280.600000000002
